"nr_documento","tipo_empresa","cidade","estado","subsegmento","segmento"
"0e39cc4753a4b2c6b9d8348926dcb003","PF","Nossa Senhora do Socorro","SE","Outros","Bens duráveis"
"4ef8e1a122c6f1b7f98466b9ec641a05","PJ","Juiz de Fora","MG","Bares e Restaurantes","Alimentação"
"8858bd542ea573f96604e5e0a45afe47","PJ","Osasco","SP","Material de Construção","Bens duráveis"
"63150b152d16f05eb12b76f7afd70888","MEI","Nova Iguaçu","RJ","Lojas Diversas","Bens duráveis"
"fdd15d3d828a2cb1eb3e45b6e09e5187","PJ","Bauru","SP","Lojas Diversas","Varejo"
"a9ad1a62cabda01603a5c4438b8e36d9","PJ","São Paulo","SP","Automotivo","Bens duráveis"
"4dbdf54103ec49cce68cff3315e0a412","MEI","Embu das Artes","SP","Vestuário","Varejo"
"6396738a955554cad6f5664088cabd78","MEI","Jacareí","SP","Supermercados","Supermercado/Farmácia"
"15ac488d22eca35f2650e7d46f9bfd55","PF","Guarapari","ES","Lojas Diversas","Varejo"
"2883bdf5df8565b16ec71f661d70bae2","MEI","Recife","PE","Saúde","Bens duráveis"
"190b35f48c94d6ae964a8260cf537d8a","PJ","Mogi das Cruzes","SP","Educação","Serviços recorrentes"
"7b08e10dedfbf2f29be66204d55c1ea1","PJ","Guaratuba","PR","Material de Construção","Bens duráveis"
"50e08f8007752da7540d5d0c43232750","PJ","Capelinha","MG","Atacadistas Gerais","Supermercado/Farmácia"
"bf8e63290c0d3fa80ec11068bcf3576e","MEI","Cruz Alta","RS","Automotivo","Serviços"
"5eb995e6e79ee6c19c9ccb7119c1084f","PJ","Taubaté","SP","Alimentação Rápida","Alimentação"
"115297f4e5f687c0975f7d21c18fb2cc","PF","Cariacica","ES","Lojas Diversas","Varejo"
"1e79c82f7b51301da6f2af866caf2d06","PJ","Mossoró","RN","Alimentação Rápida","Alimentação"
"4052b9a7e195b9a3742de6ee76873032","PJ","Brasília","DF","Lojas Diversas","Bens duráveis"
"810e88383f4c8f198c7b7fb1252a3b06","PJ","Cruz Alta","RS","Outros","Serviços"
"2adb2448b6850bfa9c3f655b74d2049a","MEI","Lençóis Paulista","SP","Automotivo","Serviços"
"927f042005f8b73336eae95d789b2398","MEI","São Paulo","SP","Bares e Restaurantes","Alimentação"
"2b94f9d79a7a8b0be00ceee6cb5bcff6","PJ","Santa Terezinha de Itaipu","PR","Bares e Restaurantes","Alimentação"
"21e3864e3a1eaab17f638e8839e45db8","PJ","Campanha","MG","Alimentação Rápida","Alimentação"
"2743e02e5bcf4b024df956d7d8b7a49c","PJ","Barueri","SP","Alimentação Rápida","Alimentação"
"9683e80430028b24ec8e00e8de10f888","MEI","Sumaré","SP","Lojas Diversas","Alimentação"
"5d47f0f06b9a5e7b528fb686bf4ce381","PJ","Tubarão","SC","Saúde","Serviços"
"8d6c0d001959287747271da686d3bca8","PJ","Recife","PE","Supermercados","Supermercado/Farmácia"
"ed86a4bad5c9bdff5307254ba2c7a139","PF","Fortaleza","CE","Lojas Diversas","Varejo"
"eb6316d19b693ed6abaf9d65d62bf668","MEI","Uberaba","MG","Lojas Diversas","Varejo"
"52bb14d70d67384b1a377a17ecc0f52a","PJ","Nova Odessa","SP","Bares e Restaurantes","Alimentação"
"2ad85a3e6a461e048097ac7a27122c9d","PF","Rio de Janeiro","RJ","Lojas Diversas","Varejo"
"d33b549d64e3bd04b16bc0b5b5fbd0e5","MEI","Fortaleza","CE","Atacadistas Gerais","Bens duráveis"
"5b04cb798ddc5aa74a7823269d815ebf","PJ","Campos do Jordão","SP","Automotivo","Bens duráveis"
"fe0609dcc69f9d23c3f3d657ecc656ae","PJ","Macaé","RJ","Supermercados","Alimentação"
"fd4a4fd954184411e39cbfa348396f78","MEI","Toledo","PR","Vestuário","Varejo"
"146a7f74e27c0777bb7f1b3d0744d56d","PJ","Campinas","SP","Automotivo","Serviços"
"99f13f114fcee85bbcdf4f31ec7111f5","PJ","São José do Rio Preto","SP","Supermercados","Alimentação"
"c45c7b8ea44615bb53ab5725abb8a689","MEI","Primavera do Leste","MT","Outros","Serviços"
"d4a5e462fdf09f9898babd6bdb792411","PJ","São José do Rio Preto","SP","Vestuário","Varejo"
"2fdb63c23d6c79be2a880fd9409656df","MEI","Curionópolis","PA","Material de Construção","Bens duráveis"
"f4b5a88ec5df5f171a45468c493b01da","PJ","Jataí","GO","Supermercados","Supermercado/Farmácia"
"02c66648373204bad9aef01f4fb79f1e","MEI","Macaé","RJ","Bares e Restaurantes","Alimentação"
"4a3da2a717d378dddc10322fa7613cd5","MEI","Carandaí","MG","Automotivo","Serviços"
"cf54fbd66accc74a21846be04468d867","PJ","Embu das Artes","SP","Outros","Serviços"
"42ff3f5c4124e5959be6acf2e0e13fda","PJ","João Lisboa","MA","Alimentação Rápida","Alimentação"
"8620b0411a19c264d4cf626f824b1050","MEI","São Paulo","SP","Alimentação Rápida","Alimentação"
"d3f7e871d27059f8b808f8384c33f3e3","PJ","Canela","RS","Supermercados","Alimentação"
"0cade9198c728c1453a529252cc9ea3c","PF","Marília","SP","Material de Construção","Bens duráveis"
"7695a57c4272cb342a1c52a5476f8586","PF","Fortaleza","CE","Lojas Diversas","Varejo"
"25ec8b2dcbcb5c2e69c4b8f62f65900f","PJ","Guaratinguetá","SP","Bares e Restaurantes","Alimentação"
"ebf00771c7370926fd4efa4f48869ef2","PJ","Buritama","SP","Outros","Bens duráveis"
"36ac51b91592accb69e7deb2be172c81","PF","São Sebastião","SP","Alimentação Rápida","Alimentação"
"843f17891fb74e218aebe03aa759ae1c","PF","Brasília","DF","Bares e Restaurantes","Alimentação"
"44657699c29041515b7a437a9074605d","PF","São Paulo","SP","Lojas Diversas","Varejo"
"2590db39bb79c1d53f4629db6a47cf76","MEI","Viamão","RS","Vestuário","Varejo"
"4ed475d8acc42857ecbe4730924e6c12","PJ","Carpina","PE","Saúde","Bens duráveis"
"4f0b3b2ae556591288eb6e589706301c","PJ","Chapecó","SC","Bares e Restaurantes","Alimentação"
"7a3ef539180799c4bf06c9f54c76e8f3","PJ","São Paulo","SP","Lojas Diversas","Varejo"
"86846b6467df89dd03bc646f34c7f97a","PJ","Gravataí","RS","Saúde","Supermercado/Farmácia"
"988f128760cea95c1c3d6eadd88db0dc","PJ","Guarulhos","SP","Saúde","Serviços"
"000da3cd6122098c24682172ab9306e0","PJ","Santa Maria","RS","Bares e Restaurantes","Alimentação"
"3df22c9aaab76acb63589935d9c62f56","PJ","Bauru","SP","Lojas Diversas","Varejo"
"0da74d7a30658e0eaf4c144332a89aee","PJ","São João de Meriti","RJ","Automotivo","Bens duráveis"
"cfb0001a737c733552ca47a7038f9e6b","PJ","Ananindeua","PA","Lojas Diversas","Varejo"
"4e4b87dd88f5379a94c6a07fdf9e86c1","PJ","Catalão","GO","Bares e Restaurantes","Alimentação"
"6200c3006c49f3b5b70c44125fc63984","PF","Mossoró","RN","Educação","Serviços recorrentes"
"b16e5c72cb3fed4758f163ac135138a1","MEI","Jaraguá do Sul","SC","Lojas Diversas","Bens duráveis"
"450c6d4baf2465117ee79807aaa0d5ea","PJ","Parnaíba","PI","Alimentação Rápida","Alimentação"
"1388e1fa5d79b2c5315b436579063d29","PJ","Balneário Camboriú","SC","Alimentação Rápida","Alimentação"
"0da2703aebb83cb8101f2d65e1ec15e6","PJ","Beberibe","CE","Supermercados","Supermercado/Farmácia"
"6206be065c496eb3f0fe64449b7dc58c","PJ","Macaparana","PE","Automotivo","Serviços"
"5bca64459ddd15acd8142d080edf235f","MEI","Serra","ES","Lojas Diversas","Alimentação"
"810313b7c0edfe915447f419c75b8ea8","PJ","Osasco","SP","Alimentação Rápida","Alimentação"
"3ea4d377ebafc6b898c1f6b9b7395ff6","MEI","Marília","SP","Alimentação Rápida","Alimentação"
"49782a7ffc6a4d86c2cb547c811b16f0","PF","Pindamonhangaba","SP","Educação","Serviços recorrentes"
"a65bd17476161e3c6cb84ba3baeeffe7","MEI","Contagem","MG","Bares e Restaurantes","Alimentação"
"194ffc22181e0b030d19e43913e0ba54","PJ","São Bento do Sul","SC","Atacadistas Gerais","Varejo"
"db3ae67781f405f46afb2412571a759c","PJ","São Paulo","SP","Automotivo","Bens duráveis"
"e81d8c5b5bf0c5d10deefc5be8259592","PF","Florianópolis","SC","Lojas Diversas","Varejo"
"d33a96bf7f52e482e3a12fd5fc4776ab","PJ","São Paulo","SP","Educação","Serviços recorrentes"
"c79ede5aed0f61ae8fb5662da1c5126e","MEI","João Pessoa","PB","Vestuário","Varejo"
"04877ed8725ea316db36c32a8183866c","MEI","São Paulo","SP","Material de Construção","Bens duráveis"
"e9780c1550821739c1ebb69e1918a30d","PJ","São Paulo","SP","Lojas Diversas","Varejo"
"d60ba7ecfeb2161c2b3d9d86c1e59cd5","PF","Fortaleza","CE","Lojas Diversas","Varejo"
"ec36a38be64d0693b51382aa1ac3b8d2","PF","Garanhuns","PE","Alimentação Rápida","Alimentação"
"d00266308f67b3c71e85f6e90ca9f03c","PF","Timbaúba dos Batistas","RN","Supermercados","Alimentação"
"45cfdffd321d34c4fa787df9913a82c2","PJ","Patrocínio","MG","Bares e Restaurantes","Alimentação"
"23594ad33cc539878b508ac71e3499b1","MEI","Balneário Piçarras","SC","Outros","Serviços"
"2f059743c4b2bad062ae1771e48f025b","MEI","Vila Velha","ES","Outros","Serviços"
"b31918940061b95356eb50db35a0078c","MEI","Itapuí","SP","Automotivo","Serviços"
"7c370e3bc8e0cd93345c530c940861d2","MEI","São José dos Campos","SP","Lojas Diversas","Varejo"
"f418cb1b1af3a781a65f899330f9cb63","PJ","Armação dos Búzios","RJ","None","Outros"
"c2335617d5f5d28b5090f84e2b3aee09","PJ","São José dos Campos","SP","Alimentação Rápida","Alimentação"
"559aabe666073720334e8252626811b0","MEI","Catalão","GO","Alimentação Rápida","Alimentação"
"69f235ba1b87d3996523d05b46844547","MEI","Santa Gertrudes","SP","Vestuário","Varejo"
"3c1fe98315eb7ccd5b89c929b1ad64a8","PJ","São José dos Campos","SP","Academias","Serviços recorrentes"
"4e49cf72a03ea151dd08e436fc1414d9","MEI","Ilhabela","SP","Alimentação Rápida","Alimentação"
"f625801945454520a132eb6b5a517187","MEI","Cafelândia","SP","Saúde","Bens duráveis"
"d4c19fce21692544343aa11349b5f0b1","PJ","Caruaru","PE","Bares e Restaurantes","Alimentação"
"d61cb1128ad613ef5e40cbe049fbece4","PJ","Campinas","SP","Lojas Diversas","Bens duráveis"
"efcbb7c5b8f89725621982a67fdedcc1","PF","Ananindeua","PA","Lojas Diversas","Varejo"
"c0859a7ac1310e69317e83f28d23e156","PJ","Brasília","DF","Lojas Diversas","Varejo"
"bec16f8a3ee1be9022d5bc2c6b34b745","MEI","Fraiburgo","SC","Supermercados","Alimentação"
"f6f9e742eb8fe966bda64c5019d3acc9","PJ","Diamantina","MG","Saúde","Bens duráveis"
"1d2c61486f68570858a1af1ab4b2c479","PJ","São Roque","SP","Alimentação Rápida","Alimentação"
"7eca877274ff0615d2a77944ecf95aa7","PJ","São Paulo","SP","Supermercados","Alimentação"
"3a1ee6730cf78d271cff31b4cddd5b70","PJ","Curitiba","PR","Saúde","Supermercado/Farmácia"
"fcd2c6b7394e8d1092b83d8429ccdbf6","MEI","Rio de Janeiro","RJ","Supermercados","Supermercado/Farmácia"
"d7687f0536beb980b3626b6fa490fb9e","PJ","Curitiba","PR","Material de Construção","Bens duráveis"
"584759579b603b94be97c955b50b1b7c","PJ","Pompéia","SP","Bares e Restaurantes","Alimentação"
"23aded886912bfefc6e3b1dcffe8b2be","PJ","Rio de Janeiro","RJ","Educação","Serviços"
"3c8ff8b9f8723965294928f97f8fe95d","PJ","Londrina","PR","Outros","Serviços"
"c871d30f7bfdb5c27d681255773b57c9","PJ","Nova Iguaçu","RJ","Lojas Diversas","Bens duráveis"
"ee3aee18a0225496729e30c211d7ba5e","MEI","Contagem","MG","Outros","Serviços"
"0bc39279d7347a8afd44cfd65e6698c3","PJ","Itapetininga","SP","Outros","Serviços"
"6957951e3a2a09a7f0ef9c83c514e3a4","MEI","Parnamirim","RN","Alimentação Rápida","Alimentação"
"3c6c97f6b44389b7171484be77b49fb8","PF","Castanhal","PA","Alimentação Rápida","Alimentação"
"f7803831794f946a44d1b8d24d23aaaa","PJ","Parauapebas","PA","Supermercados","Supermercado/Farmácia"
"df25d96b0db1b01f89b68b932dd8c6bf","PJ","Jaboatão dos Guararapes","PE","Lojas Diversas","Varejo"
"f6235266119ab1b92fb89244ec39f6b9","PJ","Aparecida de Goiânia","GO","Vestuário","Varejo"
"df25d96b0db1b01f89b68b932dd8c6bf","PF","Jaboatão dos Guararapes","PE","Lojas Diversas","Varejo"
"f02299094e8d98bd96e6dc29d84b5cb2","PJ","São Luís","MA","Automotivo","Bens duráveis"
"4495aaad44a0afddcd5a52cc14375e1f","MEI","Fortaleza","CE","Bares e Restaurantes","Alimentação"
"35799e5a9809f65011eb202b0261b540","PJ","Palmácia","CE","Lojas Diversas","Alimentação"
"2f5a680ca06ca552982173397fed6f0c","MEI","Goiânia","GO","Outros","Serviços"
"09bc87d1b519ab9d6c221473ad5586bb","MEI","Guarulhos","SP","Vestuário","Varejo"
"07ec705f3c697952749e534b7b8fe467","PJ","Curitiba","PR","Alimentação Rápida","Alimentação"
"e218ce49899e45292740597c0384321d","MEI","Aracruz","ES","Vestuário","Varejo"
"3a77d3a499d7c7084ad58686b18eaaf8","PF","Embu-Guaçu","SP","Lojas Diversas","Varejo"
"c0a4a70fc6a78d3b55563c6487d65f9d","PJ","Rio de Janeiro","RJ","Automotivo","Bens duráveis"
"928798a89fc7685ef40d104ebf2a024c","PJ","Anápolis","GO","Supermercados","Supermercado/Farmácia"
"21445aa54ec23be88d7e1abe74837ef0","PJ","Jaboticabal","SP","Automotivo","Serviços"
"7154de607fe3953a84de22313ff15180","PJ","Recife","PE","Outros","Bens duráveis"
"7154de607fe3953a84de22313ff15180","PF","Recife","PE","Lojas Diversas","Varejo"
"2e67124128f17530c66d0ec5ef0ab15c","PJ","Cabo Frio","RJ","Lazer & Turismo","Viagens e entretenimento"
"c63210d344d07d2270949d5403ea37c7","PJ","Cornélio Procópio","PR","Alimentação Rápida","Alimentação"
"d0c6123bff8259709f06910f883aa90e","MEI","Curitiba","PR","Alimentação Rápida","Alimentação"
"59ae2f0b29b68505543c89fa7d3c20c6","MEI","Uberlandia","MG","Bares e Restaurantes","Alimentação"
"a1c62872b172db43c4e6a3bdb038ed48","PJ","Criciúma","SC","Bares e Restaurantes","Alimentação"
"44dbeae3bec89eb9d76af6eb35e3f75b","MEI","Fortaleza","CE","Alimentação Rápida","Alimentação"
"ab602eecde51d16e45f794e41d86ab8e","MEI","São Paulo","SP","Alimentação Rápida","Alimentação"
"71802a81926086a3b43e60f86facfba2","MEI","Balsas","MA","Vestuário","Varejo"
"dc7defacc14a79816574d6fec01297ba","MEI","Uberlândia","MG","Alimentação Rápida","Alimentação"
"a8a2e9da4c9a89b2bb0ebee8a1490f69","MEI","São Gonçalo","RJ","Automotivo","Bens duráveis"
"edba8735f3927932abef17746777c969","MEI","Belford Roxo","RJ","Outros","Serviços"
"f825426d7cfd327eaeab0562dbe5d7b3","MEI","Lassance","MG","Material de Construção","Bens duráveis"
"acd12ea49545d6844384190d1fd9e1f5","PJ","São Paulo","SP","Bares e Restaurantes","Alimentação"
"93a65f641d9566537339902955b60809","PJ","Americana","SP","Bares e Restaurantes","Alimentação"
"dae2b0b9c3a721c29a696255ae30a6e9","MEI","Mogi das Cruzes","SP","Vestuário","Varejo"
"4958403c58b37e70a20d497d197a1619","PJ","Osório","RS","Lojas Diversas","Bens duráveis"
"ee9b8c00f3c73585fc92b9116f64f30b","PJ","Sinop","MT","Atacadistas Gerais","Varejo"
"4519d623e74b5a71cedcec9b112d1d5d","PJ","Porto Velho","RO","Vestuário","Varejo"
"3478f05b11621db0d20a8f5edfe3625b","MEI","Itapira","SP","Alimentação Rápida","Alimentação"
"ce79a5ada62df850aab078922a78eb5d","PJ","São Luís","MA","Outros","Bens duráveis"
"20b259621387cd65ec4bc012b2819bf5","PJ","Rio de Janeiro","RJ","Alimentação Rápida","Alimentação"
"63de9c441dc40f7d9bdbc2167800a467","PF","Rio de Janeiro","RJ","Bares e Restaurantes","Alimentação"
"ab4127da582ce310aa11b6abf158ce94","PJ","Blumenau","SC","Alimentação Rápida","Alimentação"
"4b3665b468034be3413a47a1abbdba53","MEI","Ananindeua","PA","Supermercados","Supermercado/Farmácia"
"fce3a6080ebed06127557e0652778df0","MEI","Cacoal","RO","Outros","Serviços"
"e49efb525b0d6c78f50025b3664eb25e","MEI","Senhor do Bonfim","BA","Vestuário","Varejo"
"5eb4cb4eb29408f2512411a3be61a976","MEI","Tatuí","SP","Alimentação Rápida","Alimentação"
"c920b9d6f7f0c4ac0b9cfd0304480958","PJ","Cotia","SP","Automotivo","Bens duráveis"
"24ce06ce80f6d2fe237fef6e8f4ffef9","PF","Caicó","RN","Lojas Diversas","Varejo"
"d4cfb2fbae971889504a56c3dd0a35b8","PJ","Mococa","SP","Supermercados","Supermercado/Farmácia"
"4959fff92c6d31c2bf3c5e9d7d88d13e","PJ","São Leopoldo","RS","Lojas Diversas","Supermercado/Farmácia"
"a0b2beca4af34a41c2148473c357d42a","MEI","Itatiaia","RJ","Outros","Viagens e entretenimento"
"65792bdb71e2d3825376ac507ce0dbc9","MEI","Paulista","PE","Saúde","Bens duráveis"
"1798e578e8826b164edec5a8e4123eca","PJ","Rio Claro","SP","Supermercados","Supermercado/Farmácia"
"d33fc72d4918538b953396ca3f3c4a55","MEI","Rio de Janeiro","RJ","Lojas Diversas","Varejo"
"be48c2cb4632556fd95833ea81653b68","PJ","Brasília","DF","Lojas Diversas","Varejo"
"7a5f9ef3062f6b5edae5a5ba17cb4cc0","MEI","Presidente Venceslau","SP","Automotivo","Serviços"
"c53a1bc4bf0ad3c84d551c3047f24e9e","PJ","Belo Horizonte","MG","Postos de Gasolina","Posto"
"425cc734ac584f0969c81ed7aeb44567","PJ","Praia Grande","SP","Lojas Diversas","Bens duráveis"
"78f6929917af3cbda36e7218a0d547b3","PJ","Salvador","BA","Lojas Diversas","Varejo"
"0cf1fee251157bcf49e00b5ece0e2fb0","PF","Fernandópolis","SP","Vestuário","Varejo"
"21bc768c01f7bf0faf94dbdd6265a507","MEI","São Paulo","SP","Automotivo","Serviços"
"eb9ffa8c2f220cd46b4df899e63f7f6e","MEI","Aquiraz","CE","Lojas Diversas","Alimentação"
"fd4830bb8192c6844ca9f87396a713ee","MEI","São João de Meriti","RJ","Alimentação Rápida","Alimentação"
"c4204e69cefeca19c4e3fbff6ec5d34c","PJ","Presidente Prudente","SP","Lojas Diversas","Alimentação"
"daefcd05ef5d353ed9fc9c6eae656f6a","PF","Campina Grande","PB","Material de Construção","Bens duráveis"
"ce64bd029affbb3306960ddd9163f6bb","PJ","Bom Jesus do Madeira","MG","Supermercados","Supermercado/Farmácia"
"bca155298788274f6472cdda04401b0c","PJ","Brasília","DF","Automotivo","Serviços"
"19ee3a3e3a99110979d52fef5fa54a5c","PF","Rio Branco","AC","Lojas Diversas","Varejo"
"1f14048dd15f6b85a6a3060cf131a851","PJ","Paulista","PE","Saúde","Serviços"
"9cdb41145c0f1173f78ffd15cb2f0071","MEI","Candeias","BA","Bares e Restaurantes","Alimentação"
"9299e45a77357a470478ac25d309178f","PJ","Umuarama","PR","Alimentação Rápida","Alimentação"
"36728c206ec36ad6cf336e800ef71bda","PJ","Curitiba","PR","Outros","Serviços"
"4daad6a44fa696ac865c05fe314b6e37","MEI","Avaré","SP","Alimentação Rápida","Alimentação"
"f48ee1d934991e592f5b1723367ea60c","PJ","Belo Horizonte","MG","Outros","Serviços"
"6021c605496c200556cb43a614ae1793","PF","Americana","SP","Lojas Diversas","Varejo"
"ed1b7b9fdc9e80bff5260feb34e56bce","PF","Birigüi","SP","Outros","Bens duráveis"
"fb4e826ac5f4d9d114f35c96f5615d2b","PJ","Ribeirão Preto","SP","Bares e Restaurantes","Alimentação"
"14ca19f2aab37aff902c08f942255c55","PJ","Brasília","DF","Lojas Diversas","Varejo"
"838231b60918b69c7b7b5b98bfbde24f","PF","Tabapuã","SP","Automotivo","Serviços"
"092e3b5f601745d5bfa747794abd0011","PJ","Manaus","AM","Vestuário","Varejo"
"31e98d76dec7be8685593e7c1871bce1","PJ","Curitiba","PR","Outros","Bens duráveis"
"42f0d23748e1f116370ee31c25590630","PJ","Bombinhas","SC","Academias","Serviços recorrentes"
"b70dec0b0612afee9e41f8f25617b5a6","PJ","Abreu e Lima","PE","Lojas Diversas","Bens duráveis"
"cff59fe12bdd6df953d0dccd453c8fa3","PJ","São Paulo","SP","Outros","Serviços"
"6467b7e3a849b6a6c3400c0794c5eb9f","MEI","Poços de Caldas","MG","Vestuário","Varejo"
"47f401da7604131afc953bc62a265f6f","MEI","Serra","ES","Supermercados","Alimentação"
"c2e73409072df60a21e088f41d58f2c1","PJ","Terra Boa","PR","Alimentação Rápida","Alimentação"
"3bc3bf18c04c6311f26c7b0fe776b538","PJ","Penha","SC","Alimentação Rápida","Alimentação"
"c5ebbc53014889b50cef2046719c55e1","MEI","Macaé","RJ","Alimentação Rápida","Alimentação"
"8364fc09c236171d4ccf00f3ca6a9acd","MEI","Itumbiara","GO","Lojas Diversas","Alimentação"
"9545ad0ac0f1d5a1b62121b5751e8c1b","MEI","Novo Gama","GO","Lojas Diversas","Varejo"
"96651fd9cd84378306f6e7627b182f5e","MEI","Manaus","AM","Vestuário","Varejo"
"c6c59ff1f007c22247903e6fa0581841","PJ","Curitiba","PR","Alimentação Rápida","Alimentação"
"9a022be4733bd6fd6fb12e1e92769be9","MEI","Campo Grande","MS","Vestuário","Varejo"
"0a4edaea5aac889e60c3911695018ad2","PJ","Campinas","SP","Material de Construção","Bens duráveis"
"2cef94a0895ffb7c6bce579506bca884","MEI","São José dos Pinhais","PR","Outros","Serviços"
"8cc5cef85a259b0e7534e02b43306bff","MEI","Araguari","MG","Automotivo","Bens duráveis"
"3e6d6ea6251964acfc41c7535ab12792","MEI","Muriaé","MG","Bares e Restaurantes","Viagens e entretenimento"
"1ead0f5c7c842c11962e6949aca849b5","MEI","Petrópolis","RJ","Lojas Diversas","Bens duráveis"
"345344499652b41f4c953981f46b94da","PJ","Pombos","PE","Material de Construção","Bens duráveis"
"90f00be1b25e3787929fd75cfd2136dd","PJ","Araraquara","SP","Automotivo","Bens duráveis"
"2aa858cc2f1fd09b33713f5e5714bcf3","PJ","Florianópolis","SC","Outros","Serviços"
"7e0165dfb8f7b87d873aad61da445ce5","PJ","Vila Velha","ES","Bares e Restaurantes","Alimentação"
"0ab8cc61d6179270df142e40bb30cf38","MEI","Barra Mansa","RJ","Lojas Diversas","Alimentação"
"23bd8c8ca13768f5a9d753a12533fe71","PJ","Garça","SP","Alimentação Rápida","Alimentação"
"b91cb367238c018706a564bd823043db","MEI","São Paulo","SP","Lojas Diversas","Alimentação"
"9c68b6b409627dc6161e3ce3c2c1a48c","PJ","São Paulo","SP","Automotivo","Serviços"
"059254396aac97ba17e03b1bf8544b8b","PJ","Fazenda Rio Grande","PR","Bares e Restaurantes","Alimentação"
"5a91c795c7d71634f822e53c6b417ce3","MEI","Fortaleza","CE","Bares e Restaurantes","Alimentação"
"24e7b8e5478a860a2bc2ab22c9d0ff73","MEI","Volta Redonda","RJ","Bares e Restaurantes","Alimentação"
"b9119237ff394cfc127fc3ce6ba243ce","MEI","Salvador","BA","Lojas Diversas","Supermercado/Farmácia"
"38c49613838df5b00c902898ff86f268","PJ","Jaraguá do Sul","SC","Lojas Diversas","Varejo"
